"Publication Date","Publication Year","Journal","Research Article' or 'non-Research Article'?","Article Title","Days Old","Total Citations","Total Citations Per Day","Citations CrossRef Per Day","Citations PubMed Per Day","Citations Scopus Per Day","HTML Page Views Per Day","XML Downloads Per Day","PDF Downloads Per Day","Combined Downloads Per Day","Blog Postgenomic Per Day","Blog Nature Per Day","Blog Bloglines Per Day","Number of Trackbacks Per Day","Social Bookmarking – CiteULike Per Day","Social Bookmarking – Connotea Per Day","Number of Ratings Per Day",,"Number of Note threads Per Day","Number of replies to Notes Per Day","Number of Comment threads Per Day","Number of 'Star Ratings' that also include a text comment Per Day"
06/24/09,2009,"PLoS ONE","RA","Gender Differences in the Motivational Processing of Babies Are Determined by Their Facial Attractiveness",118,0,0,0,0,0,1.17,0.05,17.49,0,0,0,0,0,0,0,0.03,,0.01,0,0,0
06/25/09,2009,"PLoS ONE","RA","Reduced Attentional Scope in Cocaine Polydrug Users",117,0,0,0,0,0,0.28,0.03,4.37,0,0,0,0,0,0,0,0,,0,0,0,0
06/25/09,2009,"PLoS ONE","RA","A Novel Flow Cytometric High Throughput Assay for a Systematic Study on Molecular Mechanisms Underlying T Cell Receptor-Mediated Integrin Activation",117,0,0,0,0,0,0.61,0.04,5.17,0,0,0,0.01,0,0,0,0,,0,0,0,0
06/25/09,2009,"PLoS ONE","RA","Increased MicroRNA Activity in Human Cancers",117,0,0,0,0,0,4.06,0.03,14,0,0,0,0.02,0,0,0,0,,0,0,0,0
06/25/09,2009,"PLoS ONE","RA","Probing Natural Killer Cell Education by Ly49 Receptor Expression Analysis and Computational Modelling in Single MHC Class I Mice",117,0,0,0,0,0,0.62,0.02,4.45,0,0,0,0,0,0,0,0,,0,0,0,0
06/25/09,2009,"PLoS ONE","RA","The Role of Salivary and Intestinal Complement System Inhibitors in the Midgut Protection of Triatomines and Mosquitoes",117,0,0,0,0,0,0.48,0.02,4,0,0,0,0,0,0,0,0,,0,0,0,0
06/26/09,2009,"PLoS ONE","RA","Linoleic Acid-Induced Mitochondrial Ca2+ Efflux Causes Peroxynitrite Generation and Protein Nitrotyrosylation",116,0,0,0,0,0,0.44,0.05,2.52,0,0,0,0,0,0,0,0,,0,0,0,0
06/25/09,2009,"PLoS ONE","RA","Tbx1 Regulates the BMP-Smad1 Pathway in a Transcription Independent Manner",117,0,0,0,0,0,0.82,0.03,5.37,0,0,0,0,0,0,0,0,,0,0,0,0
06/25/09,2009,"PLoS ONE","RA","Dynamic Interaction between STLV-1 Proviral Load and T-Cell Response during Chronic Infection and after Immunosuppression in Non-Human Primates",117,0,0,0,0,0,0.28,0.03,3.71,0,0,0,0,0,0,0,0,,0,0,0,0
06/25/09,2009,"PLoS ONE","RA","Severe Human Influenza Infections in Thailand: Oseltamivir Treatment and Risk Factors for Fatal Outcome",117,0,0,0,0,0,2.21,0.05,10.36,0,0,0,0,0,0,0,0,,0,0,0,0
07/08/09,2009,"PLoS ONE","RA","Evidence for the Concerted Evolution between Short Linear Protein Motifs and Their Flanking Regions",104,0,0,0,0,0,0.68,0.03,5.25,0,0,0,0,0,0,0,0,,0,0,0,0
06/25/09,2009,"PLoS ONE","RA","A Systems Immunology Approach to the Host-Tumor Interaction: Large-Scale Patterns of Natural Autoantibodies Distinguish Healthy and Tumor-Bearing Mice",117,0,0,0,0,0,0.7,0.03,5.11,0,0,0,0,0,0,0,0,,0,0,0,0
06/29/09,2009,"PLoS ONE","RA","Dll1 Haploinsufficiency in Adult Mice Leads to a Complex Phenotype Affecting Metabolic and Immunological Processes",113,0,0,0,0,0,0.61,0.05,4.88,0,0,0,0,0,0,0,0,,0,0,0,0
06/25/09,2009,"PLoS ONE","RA","When Stress Predicts a Shrinking Gene Pool, Trading Early Reproduction for Longevity Can Increase Fitness, Even with Lower Fecundity",117,0,0,0,0,0,1.02,0.05,8.65,0,0,0,0.02,0,0,0,0,,0,0,0,0
06/26/09,2009,"PLoS ONE","RA","Decoupling Internalization, Acidification and Phagosomal-Endosomal/lysosomal Fusion during Phagocytosis of InlA Coated Beads in Epithelial Cells",116,0,0,0,0,0,0.7,0.03,3.26,0,0,0,0,0,0,0,0,,0,0,0,0
06/26/09,2009,"PLoS ONE","RA","Quantification of Normal Cell Fraction and Copy Number Neutral LOH in Clinical Lung Cancer Samples Using SNP Array Data",116,0,0,0,0,0,0.51,0.03,2.64,0,0,0,0,0,0,0,0,,0,0,0,0
06/26/09,2009,"PLoS ONE","RA","Physico-Chemical Characteristics of Lipoplexes Influence Cell Uptake Mechanisms and Transfection Efficacy",116,0,0,0,0,0,0.39,0.03,2.11,0,0,0,0,0,0,0,0,,0,0,0,0
06/26/09,2009,"PLoS ONE","RA","Differential Effects of Early Weaning for HIV-Free Survival of Children Born to HIV-Infected Mothers by Severity of Maternal Disease",116,0,0,0,0,0,0.67,0.03,3.64,0,0,0,0,0,0,0,0,,0,0,0,0
06/26/09,2009,"PLoS ONE","RA","Estimating the Incidence of Symptomatic Rotavirus Infections: A Systematic Review and Meta-Analysis",116,0,0,0,0,0,0.7,0.03,2.67,0,0,0,0.01,0,0,0,0,,0,0,0,0
06/26/09,2009,"PLoS ONE","RA","Concurrent Growth Rate and Transcript Analyses Reveal Essential Gene Stringency in Escherichia coli",116,0,0,0,0,0,0.75,0.03,3.41,0,0,0,0,0,0,0,0,,0,0,0,0
06/26/09,2009,"PLoS ONE","RA","Bacterial Antigen Expression Is an Important Component in Inducing an Immune Response to Orally Administered Salmonella-Delivered DNA Vaccines",116,0,0,0,0,0,0.52,0.01,2.18,0,0,0,0,0,0,0,0,,0,0,0,0
06/26/09,2009,"PLoS ONE","RA","Quantification of Food Intake in Drosophila",116,0,0,0,0,0,1.48,0.03,5.69,0,0,0,0,0,0,0,0,,0,0,0,0
06/26/09,2009,"PLoS ONE","RA","Detection of the Antiviral Drug Oseltamivir in Aquatic Environments",116,0,0,0,0,0,1.12,0.04,6.9,0,0,0,0.02,0,0,0,0,,0,0,0,0
06/26/09,2009,"PLoS ONE","RA","Competition Triggers Plasmid-Mediated Enhancement of Substrate Utilisation in Pseudomonas putida",116,0,0,0,0,0,0.34,0.03,2.09,0,0,0,0.01,0,0,0,0,,0,0,0,0
06/26/09,2009,"PLoS ONE","RA","High Fat Feeding Induces Hepatic Fatty Acid Elongation in Mice",116,0,0,0,0,0,1.13,0.02,4,0,0,0,0,0,0,0,0,,0,0,0,0
06/26/09,2009,"PLoS ONE","RA","The Wnt/?-Catenin Pathway Interacts Differentially with PTHrP Signaling to Control Chondrocyte Hypertrophy and Final Maturation",116,0,0,0,0,0,1.18,0.03,4.04,0,0,0,0,0,0,0,0,,0,0,0,0
06/29/09,2009,"PLoS ONE","RA","A Genetic Screen in Drosophila Reveals Novel Cytoprotective Functions of the Autophagy-Lysosome Pathway",113,0,0,0,0,0,2.44,0.04,10.14,0,0,0,0,0,0,0,0,,0,0,0,0
06/29/09,2009,"PLoS ONE","RA","Gene Order Phylogeny and the Evolution of Methanogens",113,0,0,0,0,0,0.83,0.02,6.24,0,0,0,0.01,0,0,0,0,,0,0,0,0
06/29/09,2009,"PLoS ONE","RA","Cool Sex? Hibernation and Reproduction Overlap in the Echidna",113,0,0,0,0,0,0.63,0.03,9.37,0,0,0,0,0,0,0,0,,0.01,0,0,0
06/29/09,2009,"PLoS ONE","RA","A Comprehensive Approach to Identification of Surface-Exposed, Outer Membrane-Spanning Proteins of Leptospira interrogans",113,0,0,0,0,0,0.96,0.04,5.72,0,0,0,0.01,0,0,0,0,,0,0,0,0
07/15/09,2009,"PLoS ONE","RA","Rapid Evolution of Virulence and Drug Resistance in the Emerging Zoonotic Pathogen Streptococcus suis",97,0,0,0,0,0,1.05,0.02,7.44,0,0,0,0.02,0,0,0,0,,0,0,0,0
06/29/09,2009,"PLoS ONE","RA","Temporal and Spatial Analysis of Clinical and Molecular Parameters in Dextran Sodium Sulfate Induced Colitis",113,0,0,0,0,0,0.89,0.04,5.39,0,0,0,0,0,0,0,0,,0,0,0,0
06/29/09,2009,"PLoS ONE","RA","More than 9,000,000 Unique Genes in Human Gut Bacterial Community: Estimating Gene Numbers Inside a Human Body",113,0,0,0,0,0,1.23,0.05,10.03,0,0,0,0.01,0,0,0,0,,0,0,0,0
06/29/09,2009,"PLoS ONE","RA","Peroxiredoxin 6 Fails to Limit Phospholipid Peroxidation in Lung from Cftr-Knockout Mice Subjected to Oxidative Challenge",113,0,0,0,0,0,0.56,0.03,4.88,0,0,0,0,0,0,0,0,,0,0,0,0
06/29/09,2009,"PLoS ONE","RA","Intragraft Selection of the T Cell Receptor Repertoire by Class I MHC Sequences in Tolerant Recipients",113,0,0,0,0,0,0.23,0.04,4.1,0,0,0,0,0,0,0,0,,0,0,0,0
06/29/09,2009,"PLoS ONE","RA","A Novel In Vitro Multiple-Stress Dormancy Model for Mycobacterium tuberculosis Generates a Lipid-Loaded, Drug-Tolerant, Dormant Pathogen",113,0,0,0,0,0,1.59,0.04,7.23,0,0,0,0,0,0,0,0,,0,0,0,0
07/01/09,2009,"PLoS ONE","RA","The Sedating Antidepressant Trazodone Impairs Sleep-Dependent Cortical Plasticity",111,0,0,0,0,0,0.49,0.04,6.54,0,0,0,0,0,0,0,0,,0,0,0,0
06/29/09,2009,"PLoS ONE","RA","Low-Abundance HIV Drug-Resistant Viral Variants in Treatment-Experienced Persons Correlate with Historical Antiretroviral Use",113,0,0,0,0,0,1.03,0.04,5.84,0,0,0,0,0,0,0,0,,0,0,0,0
06/27/09,2009,"PLoS ONE","RA","Rosiglitazone and Myocardial Infarction in Patients Previously Prescribed Metformin",115,0,0,0,0,0,0.51,0.04,4.31,0,0,0,0,0,0,0,0,,0,0,0,0
06/30/09,2009,"PLoS ONE","RA","Molecular Dynamics Simulation of Ligand Dissociation from Liver Fatty Acid Binding Protein",112,0,0,0,0,0,0.55,0.04,3.08,0,0,0,0,0,0,0,0,,0,0,0,0
06/30/09,2009,"PLoS ONE","RA","Early Cell Fate Decisions of Human Embryonic Stem Cells and Mouse Epiblast Stem Cells Are Controlled by the Same Signalling Pathways",112,0,0,0,0,0,2.33,0.03,7.02,0,0,0,0,0,0,0,0,,0,0,0,0
06/29/09,2009,"PLoS ONE","RA","Rapid Assessment of Malaria Transmission Using Age-Specific Sero-Conversion Rates",113,0,0,0,0,0,1.05,0.03,7.48,0,0,0,0,0,0,0,0,,0,0,0,0
06/29/09,2009,"PLoS ONE","RA","Nestin Modulates Glucocorticoid Receptor Function by Cytoplasmic Anchoring",113,0,0,0,0,0,0.55,0.04,5.21,0,0,0,0,0,0,0,0,,0,0,0,0
07/01/09,2009,"PLoS ONE","RA","The Complete Genome of Teredinibacter turnerae T7901: An Intracellular Endosymbiont of Marine Wood-Boring Bivalves (Shipworms)",111,0,0,0,0,0,1.1,0.03,8.21,0,0,0,0,0,0.01,0.04,0,,0,0,0,0
06/30/09,2009,"PLoS ONE","RA","Transcription-Independent Heritability of Induced Histone Modifications in the Mouse Preimplantation Embryo",112,0,0,0,0,0,1.54,0.01,5.22,0,0,0,0,0,0,0,0,,0,0,0,0
06/30/09,2009,"PLoS ONE","RA","Generation of Monoclonal Antibodies against Highly Conserved Antigens",112,0,0,0,0,0,1.17,0.02,4.46,0,0,0,0.01,0,0,0,0,,0,0,0,0
06/30/09,2009,"PLoS ONE","RA","Metabolites of an Epac-Selective cAMP Analog Induce Cortisol Synthesis by Adrenocortical Cells through a cAMP-Independent Pathway",112,0,0,0,0,0,0.53,0.01,2.11,0,0,0,0,0,0,0,0,,0,0,0,0
06/30/09,2009,"PLoS ONE","RA","A MAP Kinase Dependent Feedback Mechanism Controls Rho1 GTPase and Actin Distribution in Yeast",112,0,0,0,0,0,0.68,0.04,2.95,0,0,0,0,0,0,0,0,,0,0,0,0
06/30/09,2009,"PLoS ONE","RA","Hemichannel-Mediated and pH-Based Feedback from Horizontal Cells to Cones in the Vertebrate Retina",112,0,0,0,0,0,0.58,0.03,2.59,0,0,0,0,0,0,0,0,,0,0,0,0
06/30/09,2009,"PLoS ONE","RA","Perception of Neighborhood Safety and Reported Childhood Lifetime Asthma in the United States (U.S.): A Study Based on a National Survey",112,0,0,0,0,0,0.28,0.03,1.62,0,0,0,0,0,0,0,0,,0,0,0,0
06/30/09,2009,"PLoS ONE","RA","Methamphetamine Induces Dopamine D1 Receptor-Dependent Endoplasmic Reticulum Stress-Related Molecular Events in the Rat Striatum",112,0,0,0,0,0,0.68,0.03,2.92,0,0,0,0,0,0,0,0,,0,0,0,0
06/30/09,2009,"PLoS ONE","RA","Synergistic Activation of HIV-1 Expression by Deacetylase Inhibitors and Prostratin: Implications for Treatment of Latent Infection",112,0,0,0,0,0,1.22,0.03,4.36,0,0,0,0,0,0,0,0,,0,0,0,0
07/10/09,2009,"PLoS ONE","RA","Modeling the Repertoire of True Tumor-Specific MHC I Epitopes in a Human Tumor",102,0,0,0,0,0,0.47,0.02,4.38,0,0,0,0,0,0,0,0,,0,0,0,0
06/30/09,2009,"PLoS ONE","RA","TRPM8, a Versatile Channel in Human Sperm",112,0,0,0,0,0,1.08,0.04,3.78,0,0,0,0,0,0,0,0,,0,0,0,0
06/30/09,2009,"PLoS ONE","RA","Bacterial Ortholog of Mammalian Translocator Protein (TSPO) with Virulence Regulating Activity",112,0,0,0,0,0,0.34,0.03,1.87,0,0,0,0.01,0,0,0,0,,0,0,0,0
06/30/09,2009,"PLoS ONE","RA","Boule Is Present in Fish and Bisexually Expressed in Adult and Embryonic Germ Cells of Medaka",112,0,0,0,0,0,0.42,0.04,2.09,0,0,0,0,0,0,0,0,,0,0,0,0
07/01/09,2009,"PLoS ONE","RA","Deconvolution of Blood Microarray Data Identifies Cellular Activation Patterns in Systemic Lupus Erythematosus",111,0,0,0,0,0,1.01,0.04,6.59,0,0,0,0,0,0,0,0,,0,0,0,0
07/07/09,2009,"PLoS ONE","RA","PINP: A New Method of Tagging Neuronal Populations for Identification during In Vivo Electrophysiological Recording",105,0,0,0,0,0,1.99,0.02,8.94,0,0,0,0,0,0,0,0,,0,0,0,0
07/01/09,2009,"PLoS ONE","RA","Structure and Function Relationship of the Autotransport and Proteolytic Activity of EspP from Shiga Toxin-Producing Escherichia coli",111,0,0,0,0,0,0.64,0.02,4.77,0,0,0,0,0,0,0,0,,0,0,0,0
07/02/09,2009,"PLoS ONE","RA","Targeting of Drosophila Rhodopsin Requires Helix 8 but Not the Distal C-Terminus",110,0,0,0,0,0,0.53,0.02,3.05,0,0,0,0,0,0,0,0,,0,0,0,0
06/30/09,2009,"PLoS ONE","RA","Dopamine Transporters in Striatum Correlate with Deactivation in the Default Mode Network during Visuospatial Attention",112,0,0,0,0,0,0.79,0.04,3.35,0,0,0,0.03,0,0,0,0,,0,0,0,0
07/01/09,2009,"PLoS ONE","RA","Characteristics of Medical Research News Reported on Front Pages of Newspapers",111,0,0,0,0,0,0.72,0.03,9.57,0,0,0,0.01,0,0,0,0,,0,0,0,0
07/01/09,2009,"PLoS ONE","RA","Absence of Leucine Zipper in the Natural FOXP3?2?7 Isoform Does Not Affect Dimerization but Abrogates Suppressive Capacity",111,0,0,0,0,0,0.71,0.02,4.32,0,0,0,0,0,0,0,0,,0,0,0,0
07/01/09,2009,"PLoS ONE","RA","Lactate Dehydrogenase-Elevating Virus Induces Systemic Lymphocyte Activation via TLR7-Dependent IFN? Responses by Plasmacytoid Dendritic Cells",111,0,0,0,0,0,0.39,0.02,3.45,0,0,0,0,0,0,0,0,,0,0,0,0
07/01/09,2009,"PLoS ONE","RA","Association of Polymorphisms of the CHI3L1 Gene with Asthma and Atopy: A Populations-Based Study of 6514 Danish Adults",111,0,0,0,0,0,0.43,0.02,3.71,0,0,0,0,0,0,0,0,,0,0,0,0
07/02/09,2009,"PLoS ONE","RA","dRecQ4 Is Required for DNA Synthesis and Essential for Cell Proliferation in Drosophila",110,0,0,0,0,0,0.72,0.02,3.51,0,0,0,0,0,0,0,0,,0,0,0,0
07/03/09,2009,"PLoS ONE","RA","The Y271 and I274 Amino Acids in Reverse Transcriptase of Human Immunodeficiency Virus-1 Are Critical to Protein Stability",109,0,0,0,0,0,0.54,0.03,3.25,0,0,0,0,0,0,0,0,,0,0,0,0
07/01/09,2009,"PLoS ONE","RA","Targeted Deletion of Multiple CTCF-Binding Elements in the Human C-MYC Gene Reveals a Requirement for CTCF in C-MYC Expression",111,0,0,0,0,0,1.28,0.02,6.01,0,0,0,0.02,0,0,0,0,,0,0,0,0
07/01/09,2009,"PLoS ONE","RA","Early Low Protein Diet Aggravates Unbalance between Antioxidant Enzymes Leading to Islet Dysfunction",111,0,0,0,0,0,0.57,0.03,4.73,0,0,0,0,0,0,0,0,,0,0,0,0
07/03/09,2009,"PLoS ONE","RA","Precocious Locomotor Behavior Begins in the Egg: Development of Leg Muscle Patterns for Stepping in the Chick",109,0,0,0,0,0,0.25,0.03,3.13,0,0,0,0,0,0,0,0,,0,0,0,0
07/01/09,2009,"PLoS ONE","RA","Adding Pioglitazone to Insulin Containing Regimens in Type 2 Diabetes: Systematic Review and Meta-Analysis",111,0,0,0,0,0,1.31,0.02,7.96,0,0,0,0,0,0,0,0,,0,0,0,0
07/07/09,2009,"PLoS ONE","RA","Absence of p55 TNF Receptor Reduces Atherosclerosis, but Has No Major Effect on Angiotensin II Induced Aneurysms in LDL Receptor Deficient Mice",105,0,0,0,0,0,0.46,0.03,4.21,0,0,0,0.01,0,0,0,0,,0,0,0,0
07/01/09,2009,"PLoS ONE","RA","Transcriptome Adaptation of Group B Streptococcus to Growth in Human Amniotic Fluid",111,0,0,0,0,0,0.56,0.02,4.22,0,0,0,0,0,0,0,0,,0,0,0,0
07/01/09,2009,"PLoS ONE","RA","Prion Protein (PrP) Knock-Out Mice Show Altered Iron Metabolism: A Functional Role for PrP in Iron Uptake and Transport",111,0,0,0,0,0,1.22,0.02,5.99,0,0,0,0.03,0,0.01,0.04,0,,0,0,0.01,0
07/01/09,2009,"PLoS ONE","RA","HIV-1 Replication Is Differentially Regulated by Distinct Clinical Strains of Mycobacterium tuberculosis",111,0,0,0,0,0,0.89,0.04,5.34,0,0,0,0.02,0,0.01,0.04,0,,0.01,0,0,0
07/01/09,2009,"PLoS ONE","RA","Artificial Selection for Whole Animal Low Intrinsic Aerobic Capacity Co-Segregates with Hypoxia-Induced Cardiac Pump Failure",111,0,0,0,0,0,0.23,0.02,3.16,0,0,0,0,0,0,0,0,,0,0,0,0
07/01/09,2009,"PLoS ONE","RA","Influenza-Like Illness Sentinel Surveillance in Peru",111,0,0,0,0,0,0.93,0.02,5.7,0,0,0,0.01,0,0,0,0,,0,0,0,0
07/01/09,2009,"PLoS ONE","RA","IL-12 Can Target Human Lung Adenocarcinoma Cells and Normal Bronchial Epithelial Cells Surrounding Tumor Lesions",111,0,0,0,0,0,0.89,0.04,5.02,0,0,0,0,0,0,0,0,,0.01,0,0,0
07/02/09,2009,"PLoS ONE","RA","Mental Rotation of Faces in Healthy Aging and Alzheimer's Disease",110,0,0,0,0,0,0.62,0.02,4.13,0,0,0,0,0,0,0,0,,0,0,0,0
07/01/09,2009,"PLoS ONE","RA","Evidence for X-Chromosomal Schizophrenia Associated with microRNA Alterations",111,0,0,0,0,0,1.61,0.03,8.07,0,0,0,0.03,0,0,0,0,,0.01,0,0,0
07/01/09,2009,"PLoS ONE","RA","Novel mGluR- and CB1R-Independent Suppression of GABA Release Caused by a Contaminant of the Group I Metabotropic Glutamate Receptor Agonist, DHPG",111,0,0,0,0,0,0.39,0.04,4.16,0,0,0,0,0,0,0,0,,0,0,0,0
07/01/09,2009,"PLoS ONE","RA","Intracellular Localization and Conformational State of Transglutaminase 2: Implications for Cell Death",111,0,0,0,0,0,0.74,0.02,4.38,0,0,0,0,0,0,0,0,,0,0,0,0
07/01/09,2009,"PLoS ONE","RA","ERK2, but Not ERK1, Mediates Acquired and ?De novo? Resistance to Imatinib Mesylate: Implication for CML Therapy",111,0,0,0,0,0,0.73,0.02,4.78,0,0,0,0.01,0,0,0,0,,0,0,0,0
07/03/09,2009,"PLoS ONE","RA","Heritable and Lineage-Specific Gene Knockdown in Zebrafish Embryo",109,0,0,0,0,0,1.82,0.03,6.75,0,0,0,0,0,0,0,0,,0,0,0,0
07/01/09,2009,"PLoS ONE","RA","Replication Independent Formation of Extrachromosomal Circular DNA in Mammalian Cell-Free System",111,0,0,0,0,0,0.59,0.02,4.06,0,0,0,0,0,0,0,0,,0,0,0,0
07/02/09,2009,"PLoS ONE","RA","Models of Emergency Departments for Reducing Patient Waiting Times",110,0,0,0,0,0,0.49,0.03,4.55,0,0,0,0,0,0,0,0,,0,0,0,0
07/03/09,2009,"PLoS ONE","RA","Structure-Function Analysis of Nucleolin and ErbB Receptors Interactions",109,0,0,0,0,0,0.72,0.05,3.55,0,0,0,0,0,0,0,0,,0,0,0,0
07/02/09,2009,"PLoS ONE","RA","Bili Inhibits Wnt/?-Catenin Signaling by Regulating the Recruitment of Axin to LRP6",110,0,0,0,0,0,1.78,0.03,6.63,0,0,0,0,0,0,0,0.01,,0,0,0,0
07/02/09,2009,"PLoS ONE","RA","Acquisition of Cell?Cell Fusion Activity by Amino Acid Substitutions in Spike Protein Determines the Infectivity of a Coronavirus in Cultured Cells",110,0,0,0,0,0,0.43,0.01,2.15,0,0,0,0,0,0,0,0,,0,0,0,0
07/03/09,2009,"PLoS ONE","RA","Local Calcium Elevation and Cell Elongation Initiate Guided Motility in Electrically Stimulated Osteoblast-Like Cells",109,0,0,0,0,0,0.44,0.05,2.8,0,0,0,0,0,0,0,0,,0,0,0,0
07/02/09,2009,"PLoS ONE","RA","Germ Cell Transplantation Using Sexually Competent Fish: An Approach for Rapid Propagation of Endangered and Valuable Germlines",110,0,0,0,0,0,0.5,0.01,2.58,0,0,0,0,0,0,0,0,,0,0,0,0
07/02/09,2009,"PLoS ONE","RA","Multiple Horizontal Gene Transfer Events and Domain Fusions Have Created Novel Regulatory and Metabolic Networks in the Oomycete Genome",110,0,0,0,0,0,0.8,0.01,4.03,0,0,0,0.04,0,0.01,0.03,0,,0,0,0,0
07/03/09,2009,"PLoS ONE","RA","Pulse Wave Analysis in Normal Pregnancy: A Prospective Longitudinal Study",109,0,0,0,0,0,0.3,0.04,2.81,0,0,0,0,0,0,0,0,,0,0,0,0
07/03/09,2009,"PLoS ONE","RA","Interactions between ? Subunits of the KCNMB Family and Slo3: ?4 Selectively Modulates Slo3 Expression and Function",109,0,0,0,0,0,0.31,0.02,2.17,0,0,0,0,0,0,0,0,,0,0,0,0
07/03/09,2009,"PLoS ONE","RA","Conserved Amino Acid Sequence Features in the ? Subunits of MoFe, VFe, and FeFe Nitrogenases",109,0,0,0,0,0,0.38,0.04,2.46,0,0,0,0,0,0,0,0,,0,0,0,0
07/10/09,2009,"PLoS ONE","RA","A Multidrug ABC Transporter with a Taste for Salt",102,0,0,0,0,0,0.79,0.02,6.57,0,0,0,0,0,0,0,0,,0,0,0,0
07/09/09,2009,"PLoS ONE","RA","Common Genetic Variation Near the Phospholamban Gene Is Associated with Cardiac Repolarisation: Meta-Analysis of Three Genome-Wide Association Studies",103,0,0,0,0,0,0.71,0.03,5.02,0,0,0,0,0,0,0,0,,0,0,0,0
07/03/09,2009,"PLoS ONE","RA","Modulation of Gene Expression in Actinobacillus pleuropneumoniae Exposed to Bronchoalveolar Fluid",109,0,0,0,0,0,0.4,0.02,2.75,0,0,0,0,0,0,0,0,,0,0,0,0
07/08/09,2009,"PLoS ONE","RA","The Status of Wildlife in Protected Areas Compared to Non-Protected Areas of Kenya",104,0,0,0,0,0,2.52,0.06,16.15,0,0,0,0,0,0,0,0,,0,0,0,0
07/03/09,2009,"PLoS ONE","RA","Hair Sheep Blood, Citrated or Defibrinated, Fulfills All Requirements of Blood Agar for Diagnostic Microbiology Laboratory Tests",109,0,0,0,0,0,0.46,0.05,3.75,0,0,0,0,0,0,0,0,,0,0,0,0
07/03/09,2009,"PLoS ONE","RA","Rhythms of Consciousness: Binocular Rivalry Reveals Large-Scale Oscillatory Network Dynamics Mediating Visual Perception",109,0,0,0,0,0,1.54,0.03,6.81,0,0,0,0.03,0,0,0,0,,0,0,0,0
07/03/09,2009,"PLoS ONE","RA","microRNA Expression during Trophectoderm Specification",109,0,0,0,0,0,1.54,0.03,5.51,0,0,0,0,0,0,0,0,,0,0,0,0
07/03/09,2009,"PLoS ONE","RA","A Conserved Ethylene Biosynthesis Enzyme Leads to Andromonoecy in Two Cucumis Species",109,0,0,0,0,0,0.55,0.03,2.65,0,0,0,0,0,0,0,0,,0,0,0,0
07/03/09,2009,"PLoS ONE","RA","The Incidence Risk, Clustering, and Clinical Presentation of La Crosse Virus Infections in the Eastern United States, 2003?2007",109,0,0,0,0,0,0.57,0.02,2.7,0,0,0,0,0,0,0,0,,0,0,0,0
07/03/09,2009,"PLoS ONE","RA","Molecular Profiling of Breast Cancer Cell Lines Defines Relevant Tumor Models and Provides a Resource for Cancer Gene Discovery",109,0,0,0,0,0,2.89,0.05,10.11,0,0,0,0.01,0,0,0,0,,0,0,0,0
07/07/09,2009,"PLoS ONE","RA","Pyrin Modulates the Intracellular Distribution of PSTPIP1",105,0,0,0,0,0,0.73,0.03,4.71,0,0,0,0,0,0,0,0,,0,0,0,0
07/09/09,2009,"PLoS ONE","RA","Biophysical Mechanism for Ras-Nanocluster Formation and Signaling in Plasma Membrane",103,0,0,0,0,0,0.53,0.03,4.64,0,0,0,0,0,0,0,0,,0,0,0,0
07/07/09,2009,"PLoS ONE","RA","Evolutionary Insights from a Genetically Divergent Hantavirus Harbored by the European Common Mole (Talpa europaea)",105,0,0,0,0,0,0.56,0.03,4.43,0,0,0,0,0,0,0,0,,0,0,0,0
07/07/09,2009,"PLoS ONE","RA","Age, but Not Experience, Affects Courtship Gene Expression in Male Drosophila melanogaster",105,0,0,0,0,0,0.71,0.03,5.9,0,0,0,0,0,0,0,0,,0,0,0,0
07/07/09,2009,"PLoS ONE","RA","Seasonal Movements, Aggregations and Diving Behavior of Atlantic Bluefin Tuna (Thunnus thynnus) Revealed with Archival Tags",105,0,0,0,0,0,0.49,0.03,3.89,0,0,0,0,0,0,0,0,,0,0,0,0
07/07/09,2009,"PLoS ONE","RA","The Complex Regulation of HIC (Human I-mfa Domain Containing Protein) Expression",105,0,0,0,0,0,0.33,0.02,3.5,0,0,0,0,0,0,0,0,,0,0,0,0
07/07/09,2009,"PLoS ONE","RA","Proinflammatory and Th2 Cytokines Regulate the High Affinity IgE Receptor (Fc?RI) and IgE-Dependant Activation of Human Airway Smooth Muscle Cells",105,0,0,0,0,0,0.46,0.03,3.98,0,0,0,0,0,0.01,0.05,0,,0,0,0,0
07/07/09,2009,"PLoS ONE","RA","L-Dopa Medication in Parkinson's Disease Restores Activity in the Motor Cortico-Striatal Loop but Does Not Modify the Cognitive Network",105,0,0,0,0,0,0.54,0.03,4.93,0,0,0,0,0,0,0,0,,0,0,0,0
07/14/09,2009,"PLoS ONE","RA","Cellular Contractility Requires Ubiquitin Mediated Proteolysis",98,0,0,0,0,0,0.8,0.01,5.6,0,0,0,0,0,0,0,0,,0,0,0,0
07/07/09,2009,"PLoS ONE","RA","Functional Imaging of Stimulus Convergence in Amygdalar Neurons during Pavlovian Fear Conditioning",105,0,0,0,0,0,1.97,0.03,10.3,0,0,0,0.01,0,0.01,0.04,0,,0,0,0,0
07/07/09,2009,"PLoS ONE","RA","Allogeneic Non-Adherent Bone Marrow Cells Facilitate Hematopoietic Recovery but Do Not Lead to Allogeneic Engraftment",105,0,0,0,0,0,0.47,0.02,4.04,0,0,0,0,0,0,0,0,,0,0,0,0
