"doi","Topic Area"
"10.1371/journal.pone.0011523","Public Health and Epidemiology"
"10.1371/journal.pone.0011524","Immunology"
"10.1371/journal.pone.0011524","Infectious Diseases"
"10.1371/journal.pone.0011525","Diabetes and Endocrinology"
"10.1371/journal.pone.0011525","Physiology"
"10.1371/journal.pone.0011526","Biochemistry"
"10.1371/journal.pone.0011526","Biophysics"
"10.1371/journal.pone.0011526","Cell Biology"
"10.1371/journal.pone.0011526","Physiology"
"10.1371/journal.pone.0011527","Diabetes and Endocrinology"
"10.1371/journal.pone.0011527","Genetics and Genomics"
"10.1371/journal.pone.0011527","Neuroscience"
"10.1371/journal.pone.0011527","Pathology"
"10.1371/journal.pone.0011527","Physiology"
"10.1371/journal.pone.0011528","Neuroscience"
"10.1371/journal.pone.0011528","Pharmacology"
"10.1371/journal.pone.0011529","Diabetes and Endocrinology"
"10.1371/journal.pone.0011529","Physiology"
"10.1371/journal.pone.0011529","Rheumatology"
"10.1371/journal.pone.0011530","Cell Biology"
"10.1371/journal.pone.0011530","Developmental Biology"
"10.1371/journal.pone.0011531","Neuroscience"
"10.1371/journal.pone.0011532","Ophthalmology"
"10.1371/journal.pone.0011532","Physiology"
"10.1371/journal.pone.0011533","Evolutionary Biology"
"10.1371/journal.pone.0011533","Plant Biology"
"10.1371/journal.pone.0011534","Genetics and Genomics"
"10.1371/journal.pone.0011534","Neuroscience"
"10.1371/journal.pone.0011535","Genetics and Genomics"
"10.1371/journal.pone.0011535","Hematology"
"10.1371/journal.pone.0011536","Cardiovascular Disorders"
"10.1371/journal.pone.0011536","Cell Biology"
"10.1371/journal.pone.0011536","Molecular Biology"
"10.1371/journal.pone.0011537","Neuroscience"
"10.1371/journal.pone.0011537","Physiology"
"10.1371/journal.pone.0011537","Public Health and Epidemiology"
"10.1371/journal.pone.0011538","Genetics and Genomics"
"10.1371/journal.pone.0011538","Infectious Diseases"
"10.1371/journal.pone.0011538","Microbiology"
"10.1371/journal.pone.0011539","Infectious Diseases"
"10.1371/journal.pone.0011539","Public Health and Epidemiology"
"10.1371/journal.pone.0011539","Women's Health"
"10.1371/journal.pone.0011540","Cell Biology"
"10.1371/journal.pone.0011540","Molecular Biology"
"10.1371/journal.pone.0011541","Computational Biology"
"10.1371/journal.pone.0011541","Genetics and Genomics"
"10.1371/journal.pone.0011542","Gastroenterology and Hepatology"
"10.1371/journal.pone.0011542","Infectious Diseases"
"10.1371/journal.pone.0011542","Pediatrics and Child Health"
"10.1371/journal.pone.0011543","Ecology"
"10.1371/journal.pone.0011543","Plant Biology"
"10.1371/journal.pone.0011544","Neuroscience"
"10.1371/journal.pone.0011545","Genetics and Genomics"
"10.1371/journal.pone.0011545","Nephrology"
"10.1371/journal.pone.0011546","Genetics and Genomics"
"10.1371/journal.pone.0011547","Genetics and Genomics"
"10.1371/journal.pone.0011547","Ophthalmology"
"10.1371/journal.pone.0011547","Pathology"
"10.1371/journal.pone.0011548","Infectious Diseases"
"10.1371/journal.pone.0011548","Virology"
"10.1371/journal.pone.0011549","Cell Biology"
"10.1371/journal.pone.0011549","Neurological Disorders"
"10.1371/journal.pone.0011550","Computational Biology"
"10.1371/journal.pone.0011550","Immunology"
"10.1371/journal.pone.0011550","Rheumatology"
"10.1371/journal.pone.0011551","Pediatrics and Child Health"
"10.1371/journal.pone.0011551","Public Health and Epidemiology"
"10.1371/journal.pone.0011552","Neurological Disorders"
"10.1371/journal.pone.0011552","Neuroscience"
"10.1371/journal.pone.0011553","Evidence-Based Healthcare"
"10.1371/journal.pone.0011553","Non-Clinical Medicine"
"10.1371/journal.pone.0011554","Ecology"
"10.1371/journal.pone.0011555","Chemistry"
"10.1371/journal.pone.0011555","Diabetes and Endocrinology"
"10.1371/journal.pone.0011555","Public Health and Epidemiology"
"10.1371/journal.pone.0011556","Evolutionary Biology"
"10.1371/journal.pone.0011556","Genetics and Genomics"
"10.1371/journal.pone.0011556","Microbiology"
"10.1371/journal.pone.0011557","Genetics and Genomics"
"10.1371/journal.pone.0011558","Cell Biology"
"10.1371/journal.pone.0011558","Developmental Biology"
"10.1371/journal.pone.0011558","Microbiology"
"10.1371/journal.pone.0011558","Molecular Biology"
"10.1371/journal.pone.0011559","Cell Biology"
"10.1371/journal.pone.0011559","Developmental Biology"
"10.1371/journal.pone.0011560","Cell Biology"
"10.1371/journal.pone.0011560","Molecular Biology"
"10.1371/journal.pone.0011561","Cell Biology"
"10.1371/journal.pone.0011561","Genetics and Genomics"
"10.1371/journal.pone.0011561","Neurological Disorders"
"10.1371/journal.pone.0011562","Infectious Diseases"
"10.1371/journal.pone.0011562","Mathematics"
"10.1371/journal.pone.0011562","Microbiology"
"10.1371/journal.pone.0011562","Public Health and Epidemiology"
"10.1371/journal.pone.0011563","Evolutionary Biology"
"10.1371/journal.pone.0011563","Physiology"
"10.1371/journal.pone.0011564","Diabetes and Endocrinology"
"10.1371/journal.pone.0011564","Genetics and Genomics"
"10.1371/journal.pone.0011565","Critical Care and Emergency Medicine"
"10.1371/journal.pone.0011565","Immunology"
"10.1371/journal.pone.0011565","Respiratory Medicine"
"10.1371/journal.pone.0011566","Ecology"
"10.1371/journal.pone.0011566","Evolutionary Biology"
"10.1371/journal.pone.0011567","Ecology"
"10.1371/journal.pone.0011568","Cell Biology"
"10.1371/journal.pone.0011568","Computational Biology"
"10.1371/journal.pone.0011569","Computer Science"
"10.1371/journal.pone.0011569","Infectious Diseases"
"10.1371/journal.pone.0011569","Mathematics"
"10.1371/journal.pone.0011570","Genetics and Genomics"
"10.1371/journal.pone.0011570","Nutrition"
"10.1371/journal.pone.0011570","Pediatrics and Child Health"
"10.1371/journal.pone.0011571","Neuroscience"
"10.1371/journal.pone.0011572","Genetics and Genomics"
"10.1371/journal.pone.0011572","Molecular Biology"
"10.1371/journal.pone.0011573","Computational Biology"
"10.1371/journal.pone.0011573","Infectious Diseases"
"10.1371/journal.pone.0011573","Public Health and Epidemiology"
"10.1371/journal.pone.0011574","Developmental Biology"
"10.1371/journal.pone.0011574","Molecular Biology"
"10.1371/journal.pone.0011574","Oncology"
"10.1371/journal.pone.0011575","Biochemistry"
"10.1371/journal.pone.0011575","Microbiology"
"10.1371/journal.pone.0011575","Molecular Biology"
"10.1371/journal.pone.0011576","Microbiology"
"10.1371/journal.pone.0011576","Pathology"
"10.1371/journal.pone.0011577","Neuroscience"
"10.1371/journal.pone.0011578","Diabetes and Endocrinology"
"10.1371/journal.pone.0011578","Gastroenterology and Hepatology"
"10.1371/journal.pone.0011579","Evolutionary Biology"
"10.1371/journal.pone.0011580","Immunology"
"10.1371/journal.pone.0011580","Oncology"
"10.1371/journal.pone.0011580","Virology"
"10.1371/journal.pone.0011581","Infectious Diseases"
"10.1371/journal.pone.0011581","Virology"
"10.1371/journal.pone.0011582","Ecology"
"10.1371/journal.pone.0011582","Evolutionary Biology"
"10.1371/journal.pone.0011583","Cell Biology"
"10.1371/journal.pone.0011583","Oncology"
"10.1371/journal.pone.0011584","Biochemistry"
"10.1371/journal.pone.0011584","Cell Biology"
"10.1371/journal.pone.0011584","Pathology"
"10.1371/journal.pone.0011585","Computational Biology"
"10.1371/journal.pone.0011585","Genetics and Genomics"
"10.1371/journal.pone.0011586","Ecology"
"10.1371/journal.pone.0011586","Evolutionary Biology"
"10.1371/journal.pone.0011587","Computational Biology"
"10.1371/journal.pone.0011587","Genetics and Genomics"
"10.1371/journal.pone.0011588","Diabetes and Endocrinology"
"10.1371/journal.pone.0011588","Nutrition"
"10.1371/journal.pone.0011588","Public Health and Epidemiology"
"10.1371/journal.pone.0011589","Cardiovascular Disorders"
"10.1371/journal.pone.0011590","Immunology"
"10.1371/journal.pone.0011591","Mental Health"
"10.1371/journal.pone.0011591","Neuroscience"
"10.1371/journal.pone.0011592","Mental Health"
"10.1371/journal.pone.0011592","Neuroscience"
"10.1371/journal.pone.0011593","Genetics and Genomics"
"10.1371/journal.pone.0011593","Microbiology"
"10.1371/journal.pone.0011593","Pharmacology"
"10.1371/journal.pone.0011594","Neurological Disorders"
"10.1371/journal.pone.0011594","Public Health and Epidemiology"
"10.1371/journal.pone.0011595","Developmental Biology"
"10.1371/journal.pone.0011595","Genetics and Genomics"
"10.1371/journal.pone.0011596","Computer Science"
"10.1371/journal.pone.0011596","Physics"
"10.1371/journal.pone.0011597","Neuroscience"
"10.1371/journal.pone.0011598","Cell Biology"
"10.1371/journal.pone.0011598","Physiology"
"10.1371/journal.pone.0011598","Respiratory Medicine"
"10.1371/journal.pone.0011599","Evolutionary Biology"
"10.1371/journal.pone.0011599","Infectious Diseases"
"10.1371/journal.pone.0011599","Public Health and Epidemiology"
"10.1371/journal.pone.0011599","Virology"
"10.1371/journal.pone.0011600","Infectious Diseases"
"10.1371/journal.pone.0011600","Public Health and Epidemiology"
"10.1371/journal.pone.0011600","Women's Health"
"10.1371/journal.pone.0011601","Immunology"
"10.1371/journal.pone.0011601","Infectious Diseases"
"10.1371/journal.pone.0011601","Microbiology"
"10.1371/journal.pone.0011601","Respiratory Medicine"
"10.1371/journal.pone.0011601","Virology"
"10.1371/journal.pone.0011602","Neurological Disorders"
"10.1371/journal.pone.0011602","Neuroscience"
"10.1371/journal.pone.0011603","Biochemistry"
"10.1371/journal.pone.0011603","Cell Biology"
"10.1371/journal.pone.0011603","Chemical Biology"
"10.1371/journal.pone.0011604","Computational Biology"
"10.1371/journal.pone.0011604","Evolutionary Biology"
"10.1371/journal.pone.0011604","Genetics and Genomics"
"10.1371/journal.pone.0011604","Marine and Aquatic Sciences"
"10.1371/journal.pone.0011604","Microbiology"
"10.1371/journal.pone.0011605","Evolutionary Biology"
"10.1371/journal.pone.0011605","Genetics and Genomics"
"10.1371/journal.pone.0011605","Microbiology"
"10.1371/journal.pone.0011606","Cell Biology"
"10.1371/journal.pone.0011606","Critical Care and Emergency Medicine"
"10.1371/journal.pone.0011606","Pathology"
"10.1371/journal.pone.0011607","Biochemistry"
"10.1371/journal.pone.0011607","Pharmacology"
"10.1371/journal.pone.0011608","Evolutionary Biology"
"10.1371/journal.pone.0011609","Cell Biology"
"10.1371/journal.pone.0011609","Molecular Biology"
"10.1371/journal.pone.0011609","Neurological Disorders"
"10.1371/journal.pone.0011609","Neuroscience"
"10.1371/journal.pone.0011610","Immunology"
"10.1371/journal.pone.0011610","Infectious Diseases"
"10.1371/journal.pone.0011610","Virology"
"10.1371/journal.pone.0011611","Computational Biology"
"10.1371/journal.pone.0011611","Genetics and Genomics"
"10.1371/journal.pone.0011611","Mathematics"
"10.1371/journal.pone.0011612","Cell Biology"
"10.1371/journal.pone.0011612","Developmental Biology"
"10.1371/journal.pone.0011613","Developmental Biology"
"10.1371/journal.pone.0011613","Evolutionary Biology"
"10.1371/journal.pone.0011614","Ecology"
"10.1371/journal.pone.0011615","Infectious Diseases"
"10.1371/journal.pone.0011615","Molecular Biology"
"10.1371/journal.pone.0011615","Virology"
"10.1371/journal.pone.0011616","Genetics and Genomics"
"10.1371/journal.pone.0011616","Infectious Diseases"
"10.1371/journal.pone.0011617","Biochemistry"
"10.1371/journal.pone.0011617","Biophysics"
"10.1371/journal.pone.0011617","Pharmacology"
"10.1371/journal.pone.0011618","Ecology"
"10.1371/journal.pone.0011618","Plant Biology"
"10.1371/journal.pone.0011619","Cell Biology"
"10.1371/journal.pone.0011619","Developmental Biology"
"10.1371/journal.pone.0011619","Genetics and Genomics"
"10.1371/journal.pone.0011620","Computational Biology"
"10.1371/journal.pone.0011620","Genetics and Genomics"
"10.1371/journal.pone.0011620","Microbiology"
"10.1371/journal.pone.0011621","Biochemistry"
"10.1371/journal.pone.0011621","Cell Biology"
"10.1371/journal.pone.0011621","Physiology"
"10.1371/journal.pone.0011622","Biochemistry"
"10.1371/journal.pone.0011622","Infectious Diseases"
"10.1371/journal.pone.0011622","Microbiology"
"10.1371/journal.pone.0011623","Evolutionary Biology"
"10.1371/journal.pone.0011623","Marine and Aquatic Sciences"
"10.1371/journal.pone.0011624","Molecular Biology"
"10.1371/journal.pone.0011624","Physiology"
"10.1371/journal.pone.0011625","Neurological Disorders"
"10.1371/journal.pone.0011625","Radiology and Medical Imaging"
"10.1371/journal.pone.0011626","Mathematics"
"10.1371/journal.pone.0011626","Public Health and Epidemiology"
"10.1371/journal.pone.0011627","Cell Biology"
"10.1371/journal.pone.0011627","Genetics and Genomics"
"10.1371/journal.pone.0011627","Neuroscience"
"10.1371/journal.pone.0011628","Neuroscience"
"10.1371/journal.pone.0011629","Cell Biology"
"10.1371/journal.pone.0011629","Chemical Biology"
"10.1371/journal.pone.0011630","Plant Biology"
"10.1371/journal.pone.0011631","Computer Science"
"10.1371/journal.pone.0011631","Evolutionary Biology"
"10.1371/journal.pone.0011631","Neuroscience"
"10.1371/journal.pone.0011632","Infectious Diseases"
"10.1371/journal.pone.0011632","Public Health and Epidemiology"
"10.1371/journal.pone.0011632","Women's Health"
"10.1371/journal.pone.0011633","Evolutionary Biology"
"10.1371/journal.pone.0011633","Marine and Aquatic Sciences"
"10.1371/journal.pone.0011634","Immunology"
"10.1371/journal.pone.0011634","Infectious Diseases"
"10.1371/journal.pone.0011634","Microbiology"
"10.1371/journal.pone.0011635","Ecology"
"10.1371/journal.pone.0011636","Gastroenterology and Hepatology"
"10.1371/journal.pone.0011636","Genetics and Genomics"
"10.1371/journal.pone.0011636","Pathology"
"10.1371/journal.pone.0011637","Developmental Biology"
"10.1371/journal.pone.0011637","Genetics and Genomics"
"10.1371/journal.pone.0011638","Infectious Diseases"
"10.1371/journal.pone.0011639","Biophysics"
"10.1371/journal.pone.0011639","Molecular Biology"
"10.1371/journal.pone.0011640","Virology"
"10.1371/journal.pone.0011641","Biochemistry"
"10.1371/journal.pone.0011641","Biophysics"
"10.1371/journal.pone.0011641","Genetics and Genomics"
"10.1371/journal.pone.0011641","Immunology"
"10.1371/journal.pone.0011641","Molecular Biology"
"10.1371/journal.pone.0011641","Oncology"
"10.1371/journal.pone.0011642","Infectious Diseases"
"10.1371/journal.pone.0011642","Microbiology"
"10.1371/journal.pone.0011643","Biophysics"
"10.1371/journal.pone.0011643","Biotechnology"
"10.1371/journal.pone.0011644","Cell Biology"
"10.1371/journal.pone.0011644","Chemistry"
"10.1371/journal.pone.0011645","Genetics and Genomics"
"10.1371/journal.pone.0011646","Ecology"
"10.1371/journal.pone.0011646","Marine and Aquatic Sciences"
"10.1371/journal.pone.0011647","Biochemistry"
"10.1371/journal.pone.0011647","Biophysics"
"10.1371/journal.pone.0011647","Chemistry"
"10.1371/journal.pone.0011648","Ecology"
"10.1371/journal.pone.0011649","Infectious Diseases"
"10.1371/journal.pone.0011649","Public Health and Epidemiology"
"10.1371/journal.pone.0011650","Developmental Biology"
"10.1371/journal.pone.0011650","Gastroenterology and Hepatology"
"10.1371/journal.pone.0011650","Molecular Biology"
"10.1371/journal.pone.0011651","Ecology"
"10.1371/journal.pone.0011652","Computational Biology"
"10.1371/journal.pone.0011652","Mathematics"
"10.1371/journal.pone.0011653","Computational Biology"
"10.1371/journal.pone.0011653","Immunology"
"10.1371/journal.pone.0011654","Anesthesiology and Pain Management"
"10.1371/journal.pone.0011654","Biochemistry"
"10.1371/journal.pone.0011654","Cell Biology"
"10.1371/journal.pone.0011654","Neurological Disorders"
"10.1371/journal.pone.0011654","Neuroscience"
"10.1371/journal.pone.0011655","Infectious Diseases"
"10.1371/journal.pone.0011655","Mathematics"
"10.1371/journal.pone.0011655","Public Health and Epidemiology"
"10.1371/journal.pone.0011656","Computational Biology"
"10.1371/journal.pone.0011656","Ecology"
"10.1371/journal.pone.0011656","Evolutionary Biology"
"10.1371/journal.pone.0011656","Neuroscience"
"10.1371/journal.pone.0011657","Computational Biology"
"10.1371/journal.pone.0011657","Genetics and Genomics"
"10.1371/journal.pone.0011657","Molecular Biology"
"10.1371/journal.pone.0011658","Neurological Disorders"
"10.1371/journal.pone.0011659","Immunology"
"10.1371/journal.pone.0011659","Infectious Diseases"
"10.1371/journal.pone.0011660","Cell Biology"
"10.1371/journal.pone.0011660","Immunology"
"10.1371/journal.pone.0011661","Developmental Biology"
"10.1371/journal.pone.0011661","Neuroscience"
"10.1371/journal.pone.0011661","Otolaryngology"
"10.1371/journal.pone.0011662","Cell Biology"
"10.1371/journal.pone.0011662","Immunology"
"10.1371/journal.pone.0011662","Pathology"
"10.1371/journal.pone.0011663","Neuroscience"
"10.1371/journal.pone.0011664","Ecology"
"10.1371/journal.pone.0011664","Mathematics"
"10.1371/journal.pone.0011665","Infectious Diseases"
"10.1371/journal.pone.0011665","Microbiology"
"10.1371/journal.pone.0011665","Respiratory Medicine"
"10.1371/journal.pone.0011666","Genetics and Genomics"
